Date,Time,Month,Season,Site,Native_or_chestnut,Temp,pH,SpCond_uscm,DO_percent,DO_mgl,CHL_ugl,,,,,,,,,,,,
9/5/24,11:14:00,September,Fall,7,chestnut,20.46,7.5,125.7,81.5,7.3,2.99,,,,,,,,,,,,
9/5/24,11:29:00,September,Fall,7,chestnut,20.47,7.49,125.6,81.2,7.27,3.2,,,,,,,,,,,,
9/5/24,11:44:00,September,Fall,7,chestnut,20.6,7.49,126,82.1,7.33,2.91,,,,,,,,,,,,
9/5/24,11:59:00,September,Fall,7,chestnut,20.7,7.46,126.3,80.6,7.19,2.56,,,,,,,,,,,,
9/5/24,12:14:00,September,Fall,7,chestnut,20.82,7.46,126.7,81,7.2,2.7,,,,,,,,,,,,
9/5/24,12:29:00,September,Fall,7,chestnut,20.97,7.44,127.4,79.5,7.04,3.28,,,,,,,,,,,,
9/5/24,12:44:00,September,Fall,7,chestnut,21.14,7.37,127.7,74.9,6.62,2.59,,,,,,,,,,,,
9/5/24,12:59:00,September,Fall,7,chestnut,21.35,7.39,128.8,78.5,6.91,2.41,,,,,,,,,,,,
9/5/24,13:14:00,September,Fall,7,chestnut,21.6,7.38,130.9,78.6,6.89,2.65,,,,,,,,,,,,
9/5/24,13:29:00,September,Fall,7,chestnut,21.72,7.33,128.8,73.3,6.4,2.62,,,,,,,,,,,,
9/5/24,13:44:00,September,Fall,7,chestnut,21.87,7.35,130.2,75,6.53,2.69,,,,,,,,,,,,
9/5/24,13:59:00,September,Fall,7,chestnut,21.95,7.42,134.5,82,7.13,2.85,,,,,,,,,,,,
9/5/24,14:14:00,September,Fall,7,chestnut,22.13,7.5,135,86.1,7.46,2.65,,,,,,,,,,,,
9/5/24,14:29:00,September,Fall,7,chestnut,22.27,7.53,135.7,88.5,7.65,2.79,,,,,,,,,,,,
9/5/24,14:44:00,September,Fall,7,chestnut,22.38,7.54,135.7,88.5,7.63,3.09,,,,,,,,,,,,
9/5/24,14:59:00,September,Fall,7,chestnut,22.61,7.59,136.3,93.6,8.04,2.74,,,,,,,,,,,,
9/5/24,15:14:00,September,Fall,7,chestnut,22.65,7.62,136.1,93.1,7.99,2.91,,,,,,,,,,,,
9/5/24,15:29:00,September,Fall,7,chestnut,22.7,7.54,134.7,85.7,7.35,2.8,,,,,,,,,,,,
9/5/24,15:44:00,September,Fall,7,chestnut,22.79,7.58,136,90.9,7.78,2.92,,,,,,,,,,,,
9/5/24,15:59:00,September,Fall,7,chestnut,22.85,7.63,136.2,94.3,8.06,3.02,,,,,,,,,,,,
9/5/24,16:14:00,September,Fall,7,chestnut,22.85,7.59,134.7,90,7.69,2.79,,,,,,,,,,,,
9/5/24,16:29:00,September,Fall,7,chestnut,22.94,7.61,136,93.8,8,3.05,,,,,,,,,,,,
9/5/24,16:44:00,September,Fall,7,chestnut,22.97,7.68,135.5,99.2,8.46,3.4,,,,,,,,,,,,
9/5/24,16:59:00,September,Fall,7,chestnut,23.16,7.74,135.9,102.1,8.68,3.46,,,,,,,,,,,,
9/5/24,17:14:00,September,Fall,7,chestnut,23.15,7.74,136,103.2,8.77,3.33,,,,,,,,,,,,
9/5/24,17:29:00,September,Fall,7,chestnut,23.25,7.78,135.3,106.2,9.01,3.04,,,,,,,,,,,,
9/5/24,17:44:00,September,Fall,7,chestnut,23.37,7.81,131.8,108.1,9.15,2.83,,,,,,,,,,,,
9/5/24,17:59:00,September,Fall,7,chestnut,23.43,7.81,130.8,106.9,9.04,2.91,,,,,,,,,,,,
9/5/24,18:14:00,September,Fall,7,chestnut,23.48,7.82,130.6,107.6,9.09,2.97,,,,,,,,,,,,
9/5/24,18:29:00,September,Fall,7,chestnut,23.49,7.83,130.4,107.8,9.11,3.08,,,,,,,,,,,,
9/5/24,18:44:00,September,Fall,7,chestnut,23.49,7.83,130.3,106.8,9.02,2.98,,,,,,,,,,,,
9/5/24,18:59:00,September,Fall,7,chestnut,23.5,7.81,130,105.3,8.9,2.91,,,,,,,,,,,,
9/5/24,19:14:00,September,Fall,7,chestnut,23.5,7.81,129.7,105.3,8.89,2.68,,,,,,,,,,,,
9/5/24,19:29:00,September,Fall,7,chestnut,23.49,7.55,130.3,85.1,7.18,2.95,,,,,,,,,,,,
9/5/24,19:44:00,September,Fall,7,chestnut,23.41,7.53,130.1,93.1,7.87,2.76,,,,,,,,,,,,
9/5/24,19:59:00,September,Fall,7,chestnut,23.32,7.51,130,89.4,7.58,2.79,,,,,,,,,,,,
9/5/24,20:14:00,September,Fall,7,chestnut,23.23,7.49,130.1,90.1,7.64,2.61,,,,,,,,,,,,
9/5/24,20:29:00,September,Fall,7,chestnut,23.13,7.48,129.7,87.6,7.45,2.66,,,,,,,,,,,,
9/5/24,20:44:00,September,Fall,7,chestnut,23.04,7.47,129.4,86.1,7.33,2.75,,,,,,,,,,,,
9/5/24,20:59:00,September,Fall,7,chestnut,22.95,7.47,129.3,85.5,7.3,2.59,,,,,,,,,,,,
9/5/24,21:14:00,September,Fall,7,chestnut,22.87,7.46,128.9,84.8,7.24,2.64,,,,,,,,,,,,
9/5/24,21:29:00,September,Fall,7,chestnut,22.78,7.45,128.6,83.2,7.12,2.37,,,,,,,,,,,,
9/5/24,21:44:00,September,Fall,7,chestnut,22.71,7.44,128.1,82.6,7.08,2.5,,,,,,,,,,,,
9/5/24,21:59:00,September,Fall,7,chestnut,22.62,7.42,127.6,82.1,7.05,2.59,,,,,,,,,,,,
9/5/24,22:14:00,September,Fall,7,chestnut,22.54,7.4,127.5,79.1,6.8,2.51,,,,,,,,,,,,
9/5/24,22:29:00,September,Fall,7,chestnut,22.46,7.38,127.3,76.6,6.6,2.52,,,,,,,,,,,,
9/5/24,22:44:00,September,Fall,7,chestnut,22.38,7.35,127.2,72.7,6.27,2.35,,,,,,,,,,,,
9/5/24,22:59:00,September,Fall,7,chestnut,22.28,7.32,126.9,70.2,6.07,2.45,,,,,,,,,,,,
9/5/24,23:14:00,September,Fall,7,chestnut,22.2,7.3,126.8,68,5.88,2.52,,,,,,,,,,,,
9/5/24,23:29:00,September,Fall,7,chestnut,22.07,7.27,126.5,64.4,5.59,2.49,,,,,,,,,,,,
9/5/24,23:44:00,September,Fall,7,chestnut,21.97,7.24,126.3,60.3,5.24,2.32,,,,,,,,,,,,
9/5/24,23:59:00,September,Fall,7,chestnut,21.9,7.21,126.2,57.5,5,2.27,,,,,,,,,,,,
9/6/24,0:14:00,September,Fall,7,chestnut,21.84,7.2,126,55.8,4.86,2.31,,,,,,,,,,,,
9/6/24,0:29:00,September,Fall,7,chestnut,21.77,7.19,125.6,53.9,4.7,2.27,,,,,,,,,,,,
9/6/24,0:44:00,September,Fall,7,chestnut,21.69,7.18,125.4,52.8,4.62,2.4,,,,,,,,,,,,
9/6/24,0:59:00,September,Fall,7,chestnut,21.61,7.16,125.2,50.6,4.43,2.2,,,,,,,,,,,,
9/6/24,1:14:00,September,Fall,7,chestnut,21.53,7.15,125,47.4,4.15,2.24,,,,,,,,,,,,
9/6/24,1:29:00,September,Fall,7,chestnut,21.43,7.14,124.7,46.6,4.09,2.45,,,,,,,,,,,,
9/6/24,1:44:00,September,Fall,7,chestnut,21.35,7.13,124.5,44.5,3.91,2.11,,,,,,,,,,,,
9/6/24,1:59:00,September,Fall,7,chestnut,21.28,7.11,124.2,41.5,3.66,2.2,,,,,,,,,,,,
9/6/24,2:14:00,September,Fall,7,chestnut,21.18,7.1,123.9,39.6,3.5,2.12,,,,,,,,,,,,
9/6/24,2:29:00,September,Fall,7,chestnut,21.09,7.09,123.7,37.5,3.31,2.35,,,,,,,,,,,,
9/6/24,2:44:00,September,Fall,7,chestnut,21.02,7.08,123.4,35.8,3.17,2.24,,,,,,,,,,,,
9/6/24,2:59:00,September,Fall,7,chestnut,20.95,7.07,123.3,34.3,3.05,2.08,,,,,,,,,,,,
9/6/24,3:14:00,September,Fall,7,chestnut,20.89,7.06,123.1,33.9,3.01,2.27,,,,,,,,,,,,
9/6/24,3:29:00,September,Fall,7,chestnut,20.79,7.05,122.8,32.5,2.89,2.33,,,,,,,,,,,,
9/6/24,3:44:00,September,Fall,7,chestnut,20.69,7.04,125.6,29.7,2.65,2.11,,,,,,,,,,,,
9/6/24,3:59:00,September,Fall,7,chestnut,20.6,7.01,125.3,24.1,2.16,2.06,,,,,,,,,,,,
9/6/24,4:14:00,September,Fall,7,chestnut,20.49,7,125,21.5,1.93,2.07,,,,,,,,,,,,
9/6/24,4:29:00,September,Fall,7,chestnut,20.43,6.98,124.8,20.5,1.83,1.8,,,,,,,,,,,,
9/6/24,4:44:00,September,Fall,7,chestnut,20.29,6.96,124.5,18.5,1.66,1.92,,,,,,,,,,,,
9/6/24,4:59:00,September,Fall,7,chestnut,20.26,6.95,124.5,15.2,1.36,1.81,,,,,,,,,,,,
9/6/24,5:14:00,September,Fall,7,chestnut,20.16,6.94,124,14,1.26,1.95,,,,,,,,,,,,
9/6/24,5:29:00,September,Fall,7,chestnut,20.07,6.94,123.8,12.9,1.17,1.86,,,,,,,,,,,,
9/6/24,5:44:00,September,Fall,7,chestnut,19.98,6.93,123.7,12.3,1.12,1.88,,,,,,,,,,,,
9/6/24,5:59:00,September,Fall,7,chestnut,19.88,6.93,123.3,11.8,1.07,1.78,,,,,,,,,,,,
9/6/24,6:14:00,September,Fall,7,chestnut,19.8,6.93,122.8,11.6,1.05,1.97,,,,,,,,,,,,
9/6/24,6:29:00,September,Fall,7,chestnut,19.71,6.93,122.4,12.2,1.11,1.84,,,,,,,,,,,,
9/6/24,6:44:00,September,Fall,7,chestnut,19.64,6.93,122.3,11.9,1.08,1.82,,,,,,,,,,,,
9/6/24,6:59:00,September,Fall,7,chestnut,19.56,6.93,121.9,11.7,1.07,2.3,,,,,,,,,,,,
9/6/24,7:14:00,September,Fall,7,chestnut,19.47,6.93,121.5,11.6,1.06,2.2,,,,,,,,,,,,
9/6/24,7:29:00,September,Fall,7,chestnut,19.37,6.93,121.2,10.9,1,2.37,,,,,,,,,,,,
9/6/24,7:44:00,September,Fall,7,chestnut,19.33,6.93,120.8,11,1.01,2.29,,,,,,,,,,,,
9/6/24,7:59:00,September,Fall,7,chestnut,19.29,6.93,120.6,11.8,1.09,2.16,,,,,,,,,,,,
9/6/24,8:14:00,September,Fall,7,chestnut,19.26,6.93,120.5,12.2,1.12,2.01,,,,,,,,,,,,
9/6/24,8:29:00,September,Fall,7,chestnut,19.24,6.93,120.2,12.1,1.11,2.11,,,,,,,,,,,,
9/6/24,8:44:00,September,Fall,7,chestnut,19.24,6.93,120.4,15.6,1.43,2.39,,,,,,,,,,,,
9/6/24,8:59:00,September,Fall,7,chestnut,19.25,6.95,120.3,24.4,2.24,2.52,,,,,,,,,,,,
9/6/24,9:14:00,September,Fall,7,chestnut,19.33,7.06,119.2,51.1,4.68,2.61,,,,,,,,,,,,
9/6/24,9:29:00,September,Fall,7,chestnut,19.38,7.12,118.5,56.8,5.19,2.62,,,,,,,,,,,,
9/6/24,9:44:00,September,Fall,7,chestnut,19.48,7.18,118.2,63.9,5.83,2.77,,,,,,,,,,,,
9/6/24,9:59:00,September,Fall,7,chestnut,19.69,7.25,117.6,70.6,6.42,2.74,,,,,,,,,,,,
9/6/24,10:14:00,September,Fall,7,chestnut,19.8,7.3,117.5,71.9,6.52,2.41,,,,,,,,,,,,
9/6/24,10:29:00,September,Fall,7,chestnut,19.93,7.32,117.7,71.6,6.48,2.2,,,,,,,,,,,,
9/6/24,10:44:00,September,Fall,7,chestnut,20.04,7.32,117.9,71.9,6.49,2.41,,,,,,,,,,,,
9/6/24,10:59:00,September,Fall,7,chestnut,20.17,7.33,118.3,72,6.49,2.45,,,,,,,,,,,,
9/6/24,11:14:00,September,Fall,7,chestnut,20.25,7.33,118.5,71.9,6.46,2.58,,,,,,,,,,,,
9/6/24,11:29:00,September,Fall,7,chestnut,20.29,7.33,119,71.9,6.46,2.41,,,,,,,,,,,,
9/6/24,11:44:00,September,Fall,7,chestnut,20.44,7.34,120.2,72.8,6.52,2.12,,,,,,,,,,,,
9/6/24,11:59:00,September,Fall,7,chestnut,20.48,7.33,120.1,72.5,6.49,3.63,,,,,,,,,,,,
9/6/24,12:14:00,September,Fall,7,chestnut,20.64,7.33,120.5,73.6,6.56,2.31,,,,,,,,,,,,
9/6/24,12:29:00,September,Fall,7,chestnut,20.8,7.32,120.9,73.2,6.51,2.21,,,,,,,,,,,,
9/6/24,12:44:00,September,Fall,7,chestnut,20.91,7.32,121.4,74.1,6.58,2.5,,,,,,,,,,,,
9/6/24,12:59:00,September,Fall,7,chestnut,21.05,7.32,122.9,74,6.55,2.36,,,,,,,,,,,,
9/6/24,13:14:00,September,Fall,7,chestnut,21.28,7.34,126.1,76.1,6.71,2.12,,,,,,,,,,,,
9/6/24,13:29:00,September,Fall,7,chestnut,21.4,7.36,124.9,77.4,6.8,2.15,,,,,,,,,,,,
9/6/24,13:44:00,September,Fall,7,chestnut,21.46,7.32,122.4,74.6,6.55,2.3,,,,,,,,,,,,
9/6/24,13:59:00,September,Fall,7,chestnut,21.63,7.31,124.7,74.7,6.54,2.25,,,,,,,,,,,,
9/6/24,14:14:00,September,Fall,7,chestnut,21.62,7.27,123.3,70.3,6.16,2.01,,,,,,,,,,,,
9/6/24,14:29:00,September,Fall,7,chestnut,21.82,7.24,124,68.2,5.94,2.06,,,,,,,,,,,,
9/6/24,14:44:00,September,Fall,7,chestnut,21.99,7.23,125.6,69,5.99,2.31,,,,,,,,,,,,
9/6/24,14:59:00,September,Fall,7,chestnut,22.16,7.22,126.7,67.5,5.85,2.1,,,,,,,,,,,,
9/6/24,15:14:00,September,Fall,7,chestnut,22.23,7.19,126.5,63.9,5.53,2.8,,,,,,,,,,,,
9/6/24,15:29:00,September,Fall,7,chestnut,22.35,7.2,129.1,65.8,5.68,2.19,,,,,,,,,,,,
9/6/24,15:44:00,September,Fall,7,chestnut,22.45,7.26,133.1,72.2,6.22,2.89,,,,,,,,,,,,
9/6/24,15:59:00,September,Fall,7,chestnut,22.49,7.31,134.3,76.6,6.59,2.1,,,,,,,,,,,,
9/6/24,16:14:00,September,Fall,7,chestnut,22.61,7.33,135.3,78.3,6.72,2.46,,,,,,,,,,,,
9/6/24,16:29:00,September,Fall,7,chestnut,22.68,7.35,135.5,77.2,6.63,2.62,,,,,,,,,,,,
9/6/24,16:44:00,September,Fall,7,chestnut,22.76,7.35,135.8,76.3,6.53,2.15,,,,,,,,,,,,
9/6/24,16:59:00,September,Fall,7,chestnut,22.79,7.35,135.9,78.8,6.74,2.4,,,,,,,,,,,,
9/6/24,17:14:00,September,Fall,7,chestnut,22.87,7.35,135.9,78.6,6.72,2.43,,,,,,,,,,,,
9/6/24,17:29:00,September,Fall,7,chestnut,22.89,7.37,136.1,79.3,6.77,2.49,,,,,,,,,,,,
9/6/24,17:44:00,September,Fall,7,chestnut,22.91,7.41,136.1,83.2,7.1,2.62,,,,,,,,,,,,
9/6/24,17:59:00,September,Fall,7,chestnut,22.93,7.42,136.2,84.5,7.21,2.45,,,,,,,,,,,,
9/6/24,18:14:00,September,Fall,7,chestnut,22.96,7.43,136.6,81.9,6.98,2.51,,,,,,,,,,,,
9/6/24,18:29:00,September,Fall,7,chestnut,23,7.3,136.1,72.5,6.18,2.76,,,,,,,,,,,,
9/6/24,18:44:00,September,Fall,7,chestnut,23.01,7.24,137.5,69.7,5.94,2.48,,,,,,,,,,,,
9/6/24,18:59:00,September,Fall,7,chestnut,23.04,7.2,136.6,66.7,5.68,1.85,,,,,,,,,,,,
9/6/24,19:14:00,September,Fall,7,chestnut,23.08,7.19,133.8,65.5,5.58,1.87,,,,,,,,,,,,
9/6/24,19:29:00,September,Fall,7,chestnut,23.02,7.21,132.9,66.1,5.63,2.26,,,,,,,,,,,,
9/6/24,19:44:00,September,Fall,7,chestnut,22.95,7.22,133.4,69.4,5.92,2.15,,,,,,,,,,,,
9/6/24,19:59:00,September,Fall,7,chestnut,22.85,7.27,135.1,76.2,6.51,2.26,,,,,,,,,,,,
9/6/24,20:14:00,September,Fall,7,chestnut,22.76,7.31,135.1,76.6,6.56,2.32,,,,,,,,,,,,
9/6/24,20:29:00,September,Fall,7,chestnut,22.68,7.33,135.3,77.5,6.65,2.02,,,,,,,,,,,,
9/6/24,20:44:00,September,Fall,7,chestnut,22.59,7.32,135,75.9,6.52,2.12,,,,,,,,,,,,
9/6/24,20:59:00,September,Fall,7,chestnut,22.52,7.31,134.8,72.7,6.25,2.13,,,,,,,,,,,,
9/6/24,21:14:00,September,Fall,7,chestnut,22.41,7.29,134.5,70.7,6.1,2.35,,,,,,,,,,,,
9/6/24,21:29:00,September,Fall,7,chestnut,22.34,7.27,134.3,68,5.87,2.46,,,,,,,,,,,,
9/6/24,21:44:00,September,Fall,7,chestnut,22.26,7.25,134.3,66.8,5.77,2.24,,,,,,,,,,,,
9/6/24,21:59:00,September,Fall,7,chestnut,22.18,7.24,134.1,65,5.62,2.26,,,,,,,,,,,,
9/6/24,22:14:00,September,Fall,7,chestnut,22.11,7.23,134.1,62.7,5.44,2.4,,,,,,,,,,,,
9/6/24,22:29:00,September,Fall,7,chestnut,22.04,7.22,133.8,60.6,5.26,2.15,,,,,,,,,,,,
9/6/24,22:44:00,September,Fall,7,chestnut,21.96,7.22,133.7,60.4,5.25,2.23,,,,,,,,,,,,
9/6/24,22:59:00,September,Fall,7,chestnut,21.93,7.21,133.7,58,5.04,2.22,,,,,,,,,,,,
9/6/24,23:14:00,September,Fall,7,chestnut,21.87,7.2,133.5,56.8,4.94,2.28,,,,,,,,,,,,
9/6/24,23:29:00,September,Fall,7,chestnut,21.85,7.2,133.6,56.1,4.88,2.05,,,,,,,,,,,,
9/6/24,23:44:00,September,Fall,7,chestnut,21.77,7.19,133.3,55,4.8,2.33,,,,,,,,,,,,
9/6/24,23:59:00,September,Fall,7,chestnut,21.72,7.18,133.2,53.4,4.67,2.35,,,,,,,,,,,,
9/7/24,0:14:00,September,Fall,7,chestnut,21.63,7.17,132.9,51.8,4.53,2.21,,,,,,,,,,,,
9/7/24,0:29:00,September,Fall,7,chestnut,21.57,7.16,132.8,49.4,4.33,2.38,,,,,,,,,,,,
9/7/24,0:44:00,September,Fall,7,chestnut,21.54,7.17,133.1,52.6,4.61,2.39,,,,,,,,,,,,
9/7/24,0:59:00,September,Fall,7,chestnut,21.52,7.18,133.2,53.7,4.71,2.37,,,,,,,,,,,,
9/7/24,1:14:00,September,Fall,7,chestnut,21.43,7.2,133.9,55.8,4.9,2.42,,,,,,,,,,,,
9/7/24,1:29:00,September,Fall,7,chestnut,21.43,7.2,134,57.4,5.04,2.14,,,,,,,,,,,,
9/7/24,1:44:00,September,Fall,7,chestnut,21.39,7.21,134.3,56.9,5,2.32,,,,,,,,,,,,
9/7/24,1:59:00,September,Fall,7,chestnut,21.34,7.2,133.8,55.1,4.85,2.39,,,,,,,,,,,,
9/7/24,2:14:00,September,Fall,7,chestnut,21.28,7.19,133.9,54.1,4.76,2.3,,,,,,,,,,,,
9/7/24,2:29:00,September,Fall,7,chestnut,21.24,7.17,134.1,51.9,4.58,2.18,,,,,,,,,,,,
9/7/24,2:44:00,September,Fall,7,chestnut,21.2,7.16,133.9,47.2,4.16,2.28,,,,,,,,,,,,
9/7/24,2:59:00,September,Fall,7,chestnut,21.17,7.14,133.6,46.2,4.08,2.37,,,,,,,,,,,,
9/7/24,3:14:00,September,Fall,7,chestnut,21.11,7.13,133.4,44.8,3.96,2.26,,,,,,,,,,,,
9/7/24,3:29:00,September,Fall,7,chestnut,21.05,7.13,133.5,44.4,3.93,2.18,,,,,,,,,,,,
9/7/24,3:44:00,September,Fall,7,chestnut,21.03,7.12,133.4,43.9,3.89,2.01,,,,,,,,,,,,
9/7/24,3:59:00,September,Fall,7,chestnut,20.96,7.12,133.3,43.3,3.84,2.08,,,,,,,,,,,,
9/7/24,4:14:00,September,Fall,7,chestnut,20.92,7.11,133.4,40.4,3.59,2.1,,,,,,,,,,,,
9/7/24,4:29:00,September,Fall,7,chestnut,20.89,7.11,133.3,40.5,3.6,2.08,,,,,,,,,,,,
9/7/24,4:44:00,September,Fall,7,chestnut,20.82,7.09,133,37,3.29,2.03,,,,,,,,,,,,
9/7/24,4:59:00,September,Fall,7,chestnut,20.76,7.07,133.1,35,3.12,2.06,,,,,,,,,,,,
9/7/24,5:14:00,September,Fall,7,chestnut,20.69,7.06,132.5,31.5,2.81,2.02,,,,,,,,,,,,
9/7/24,5:29:00,September,Fall,7,chestnut,20.64,7.03,131.4,27.6,2.46,2.01,,,,,,,,,,,,
9/7/24,5:44:00,September,Fall,7,chestnut,20.59,7.01,131.4,26.2,2.34,1.97,,,,,,,,,,,,
9/7/24,5:59:00,September,Fall,7,chestnut,20.48,7.01,130.7,21.6,1.93,1.85,,,,,,,,,,,,
9/7/24,6:14:00,September,Fall,7,chestnut,20.46,6.99,130.7,20.7,1.85,1.83,,,,,,,,,,,,
9/7/24,6:29:00,September,Fall,7,chestnut,20.42,6.98,130.8,20.6,1.84,1.86,,,,,,,,,,,,
9/7/24,6:44:00,September,Fall,7,chestnut,20.35,6.96,129.9,19,1.71,1.75,,,,,,,,,,,,
9/7/24,6:59:00,September,Fall,7,chestnut,20.3,6.94,129.3,14,1.26,1.97,,,,,,,,,,,,
9/7/24,7:14:00,September,Fall,7,chestnut,20.26,6.93,129,7.6,0.69,2.8,,,,,,,,,,,,
9/7/24,7:29:00,September,Fall,7,chestnut,20.19,6.92,128.6,1.9,0.17,1.97,,,,,,,,,,,,
9/7/24,7:44:00,September,Fall,7,chestnut,20.14,6.91,127.3,4.5,0.4,2.39,,,,,,,,,,,,
9/7/24,7:59:00,September,Fall,7,chestnut,20.08,6.9,127.4,0,0,2.12,,,,,,,,,,,,
9/7/24,8:14:00,September,Fall,7,chestnut,20.06,6.89,127.5,0,0,2.24,,,,,,,,,,,,
9/7/24,8:29:00,September,Fall,7,chestnut,20.05,6.89,127.5,0,0,2.48,,,,,,,,,,,,
9/7/24,8:44:00,September,Fall,7,chestnut,19.97,6.89,127.3,0,0,1.96,,,,,,,,,,,,
9/7/24,8:59:00,September,Fall,7,chestnut,19.82,6.89,127.2,0,0,2.12,,,,,,,,,,,,
9/7/24,9:14:00,September,Fall,7,chestnut,19.82,6.88,126.6,0,0,1.94,,,,,,,,,,,,
9/7/24,9:29:00,September,Fall,7,chestnut,19.8,6.88,126.6,0,0,1.93,,,,,,,,,,,,
9/7/24,9:44:00,September,Fall,7,chestnut,19.74,6.88,126.6,0,0,2.71,,,,,,,,,,,,
9/7/24,9:59:00,September,Fall,7,chestnut,19.63,6.87,126.3,0,0,1.65,,,,,,,,,,,,
9/7/24,10:14:00,September,Fall,7,chestnut,19.68,6.87,126.7,0,0,2.38,,,,,,,,,,,,
9/7/24,10:29:00,September,Fall,7,chestnut,19.61,6.86,126.5,0,0,1.84,,,,,,,,,,,,
9/7/24,10:44:00,September,Fall,7,chestnut,19.6,6.86,126.2,0,0,1.63,,,,,,,,,,,,
9/7/24,10:59:00,September,Fall,7,chestnut,19.56,6.86,125.9,0,0,1.6,,,,,,,,,,,,
9/7/24,11:14:00,September,Fall,7,chestnut,19.51,6.88,124.4,26.8,2.45,4.5,,,,,,,,,,,,
9/7/24,11:29:00,September,Fall,7,chestnut,19.56,6.89,125.3,22.6,2.06,3.45,,,,,,,,,,,,
9/7/24,11:44:00,September,Fall,7,chestnut,19.62,6.96,125.1,33.5,3.05,21.21,,,,,,,,,,,,
9/7/24,11:59:00,September,Fall,7,chestnut,19.65,7.16,124.3,63.7,5.79,13.58,,,,,,,,,,,,
9/7/24,12:14:00,September,Fall,7,chestnut,19.67,7.21,124,61.8,5.62,7.03,,,,,,,,,,,,
9/7/24,12:29:00,September,Fall,7,chestnut,19.69,7.24,124.2,68,6.19,13.08,,,,,,,,,,,,
9/7/24,12:44:00,September,Fall,7,chestnut,19.78,7.28,124.2,68.5,6.21,7.19,,,,,,,,,,,,
9/7/24,12:59:00,September,Fall,7,chestnut,19.85,7.28,123.1,68.2,6.18,8.2,,,,,,,,,,,,
9/7/24,13:14:00,September,Fall,7,chestnut,19.85,7.28,125.7,67.1,6.08,4.54,,,,,,,,,,,,
9/7/24,13:29:00,September,Fall,7,chestnut,19.75,7.29,124.5,68.9,6.26,5,,,,,,,,,,,,
9/7/24,13:44:00,September,Fall,7,chestnut,19.68,7.29,123.4,67.9,6.17,6.88,,,,,,,,,,,,
9/7/24,13:59:00,September,Fall,7,chestnut,19.65,7.3,123,67.1,6.11,3.72,,,,,,,,,,,,
9/7/24,14:14:00,September,Fall,7,chestnut,19.63,7.29,122.9,66.7,6.07,4.99,,,,,,,,,,,,
9/7/24,14:29:00,September,Fall,7,chestnut,19.66,7.29,123.1,66,6,8.26,,,,,,,,,,,,
9/7/24,14:44:00,September,Fall,7,chestnut,19.71,7.29,123.4,66.8,6.07,3.15,,,,,,,,,,,,
9/7/24,14:59:00,September,Fall,7,chestnut,19.73,7.28,124.3,66.3,6.02,3.57,,,,,,,,,,,,
9/7/24,15:14:00,September,Fall,7,chestnut,19.83,7.3,123.9,68,6.16,3.42,,,,,,,,,,,,
9/7/24,15:29:00,September,Fall,7,chestnut,19.81,7.31,125,67,6.07,3.24,,,,,,,,,,,,
9/7/24,15:44:00,September,Fall,7,chestnut,19.68,7.31,125,67.7,6.16,3.51,,,,,,,,,,,,
9/7/24,15:59:00,September,Fall,7,chestnut,19.66,7.31,124.9,67.9,6.17,3.71,,,,,,,,,,,,
9/7/24,16:14:00,September,Fall,7,chestnut,19.66,7.31,124.9,67.3,6.12,3.25,,,,,,,,,,,,
9/7/24,16:29:00,September,Fall,7,chestnut,19.51,7.3,123.6,63.9,5.83,3.23,,,,,,,,,,,,
9/7/24,16:44:00,September,Fall,7,chestnut,19.56,7.29,124.1,65.4,5.96,4.1,,,,,,,,,,,,
9/7/24,16:59:00,September,Fall,7,chestnut,19.52,7.29,122.9,64.9,5.92,3.18,,,,,,,,,,,,
9/7/24,17:14:00,September,Fall,7,chestnut,19.38,7.19,124.7,56.7,5.19,2.86,,,,,,,,,,,,
9/7/24,17:29:00,September,Fall,7,chestnut,19.35,7.08,123.2,40.7,3.73,2.66,,,,,,,,,,,,
9/7/24,17:44:00,September,Fall,7,chestnut,19.33,7.17,124.7,57.9,5.3,2.51,,,,,,,,,,,,
9/7/24,17:59:00,September,Fall,7,chestnut,19.26,7.22,124.8,60.2,5.52,2.31,,,,,,,,,,,,
9/7/24,18:14:00,September,Fall,7,chestnut,19.22,7.2,124.3,56.2,5.16,2.17,,,,,,,,,,,,
9/7/24,18:29:00,September,Fall,7,chestnut,19.15,7.17,124,54.2,4.98,2.08,,,,,,,,,,,,
9/7/24,18:44:00,September,Fall,7,chestnut,19.11,7.18,123.5,54.4,5.01,2.02,,,,,,,,,,,,
9/7/24,18:59:00,September,Fall,7,chestnut,19.07,7.2,123,56.4,5.19,2.1,,,,,,,,,,,,
9/7/24,19:14:00,September,Fall,7,chestnut,18.98,7.2,122.4,58,5.35,2.01,,,,,,,,,,,,
9/7/24,19:29:00,September,Fall,7,chestnut,18.87,7.2,122.2,56.7,5.24,1.9,,,,,,,,,,,,
9/7/24,19:44:00,September,Fall,7,chestnut,18.77,7.18,122,52.5,4.86,1.79,,,,,,,,,,,,
9/7/24,19:59:00,September,Fall,7,chestnut,18.7,7.15,122.3,46.6,4.32,1.69,,,,,,,,,,,,
9/7/24,20:14:00,September,Fall,7,chestnut,18.45,7.01,108.4,12.7,1.19,1.43,,,,,,,,,,,,
9/7/24,20:29:00,September,Fall,7,chestnut,18.36,6.91,118.6,1.9,0.17,1.44,,,,,,,,,,,,
